orderid,shopid,userid,event_time
31370100000000,61475131,10057,12/30/19 9:54
31395700000000,112904482,236098,12/30/19 17:01
31371900000000,8051258,653759,12/30/19 10:25
31251700000000,63381431,233016,12/29/19 1:01
31293100000000,171956372,388741,12/29/19 12:31
31307300000000,51960315,536920,12/29/19 16:28
31325600000000,10155,83779,12/29/19 21:32
31248400000000,199606738,697734,12/29/19 0:07
31312200000000,114919380,383751,12/29/19 17:50
31286100000000,9374147,149688,12/29/19 10:35
31318100000000,99833363,307923,12/29/19 19:29
31486100000000,147941492,867561,12/31/19 18:07
31503300000000,39375790,428273,12/31/19 22:54
31489400000000,13033941,778550,12/31/19 19:02
31506600000000,147941492,750120,12/31/19 23:50
31465100000000,64909117,508484,12/31/19 12:18
31224700000000,16232314,733234,12/28/19 17:31
31218100000000,2495251,281484,12/28/19 15:40
31219900000000,64922680,190794,12/28/19 16:11
31241700000000,97167909,83152,12/28/19 22:14
31229700000000,61556313,802301,12/28/19 18:54
31161600000000,74294441,415748,12/28/19 0:00
31123000000000,61556313,556616,12/27/19 13:16
31155700000000,147398485,869401,12/27/19 22:21
31157600000000,50969592,853497,12/27/19 22:53
31403500000000,16629965,99691,12/30/19 19:11
31379800000000,45828982,12845,12/30/19 12:37
31334900000000,19216692,581083,12/30/19 0:09
31389600000000,199338775,108172,12/30/19 15:20
31334500000000,147941492,45251,12/30/19 0:00
31340600000000,43705414,210494,12/30/19 1:42
31392400000000,180482426,741764,12/30/19 16:07
31404000000000,20469877,703355,12/30/19 19:19
31342900000000,61510385,297840,12/30/19 2:21
31393900000000,60863495,733527,12/30/19 16:31
31451100000000,186993607,909882,12/31/19 8:24
31463800000000,176118721,10322,12/31/19 11:56
31493600000000,145806234,756014,12/31/19 20:14
31497400000000,16399179,307597,12/31/19 21:16
31488300000000,61556313,160582,12/31/19 18:44
31464600000000,100029932,814775,12/31/19 12:10
31421000000000,7599518,462400,12/31/19 0:03
31495400000000,61556313,435495,12/31/19 20:43
31164700000000,2153811,22979,12/28/19 0:51
31247700000000,172575948,954796,12/28/19 23:55
31221400000000,140927028,369183,12/28/19 16:36
31178400000000,129916416,282886,12/28/19 4:40
31234100000000,12713,92968,12/28/19 20:07
31226100000000,34910509,629760,12/28/19 17:55
31304500000000,203605120,374051,12/29/19 15:41
31330400000000,162226376,86834,12/29/19 22:53
31321800000000,156995057,221064,12/29/19 20:29
31295300000000,13448324,845382,12/29/19 13:07
31331300000000,177264935,855116,12/29/19 23:08
31252100000000,10891360,356352,12/29/19 1:07
31259000000000,34910509,94709,12/29/19 3:03
31289400000000,141604059,856417,12/29/19 11:30
31293800000000,65453156,29503,12/29/19 12:43
31248400000000,140201236,294744,12/29/19 0:06
31313600000000,149828485,139590,12/29/19 18:14
31328300000000,108071059,985306,12/29/19 22:17
31306600000000,63381431,786767,12/29/19 16:15
31298200000000,21672386,211122,12/29/19 13:56
31325300000000,79495367,622628,12/29/19 21:28
31285800000000,8966656,468997,12/29/19 10:30
31328500000000,50970067,530957,12/29/19 22:22
31323200000000,2512778,264232,12/29/19 20:53
31325800000000,60866742,205742,12/29/19 21:36
31254900000000,64909117,647135,12/29/19 1:55
31497700000000,9641401,166167,12/31/19 21:22
31485800000000,107234749,831655,12/31/19 18:02
31500900000000,96953349,702455,12/31/19 22:15
31505200000000,10484,732364,12/31/19 23:26
31471200000000,120594535,268690,12/31/19 13:59
31447900000000,111231880,241982,12/31/19 7:32
31485800000000,107850537,831655,12/31/19 18:02
31470800000000,64922680,261510,12/31/19 13:52
31486300000000,87163356,543036,12/31/19 18:11
31247400000000,20466100,513940,12/28/19 23:50
31178400000000,54615708,42275,12/28/19 4:39
31244000000000,36640767,218514,12/28/19 22:53
31211000000000,21672386,219462,12/28/19 13:42
31234500000000,86822226,462814,12/28/19 20:14
31234300000000,10891360,218823,12/28/19 20:11
31213800000000,10402,77819,12/28/19 14:29
31383500000000,156058665,299359,12/30/19 13:37
31374500000000,54615708,396263,12/30/19 11:07
31396000000000,151343326,592243,12/30/19 17:06
31413200000000,45869875,804376,12/30/19 21:53
31373800000000,59599139,508484,12/30/19 10:56
31368700000000,50658851,635956,12/30/19 9:31
31415500000000,134390888,93576,12/30/19 22:31
31120100000000,61556313,212015,12/27/19 12:28
31128700000000,54615708,83437,12/27/19 14:51
31133700000000,150534543,75946,12/27/19 16:14
31111200000000,33380999,39291,12/27/19 10:00
31122700000000,57189823,508484,12/27/19 13:12
31108200000000,54615708,495270,12/27/19 9:09
31468700000000,190958609,10165,12/31/19 13:18
31422400000000,134103839,737065,12/31/19 0:27
31486300000000,133255677,543036,12/31/19 18:11
31421400000000,203595849,891356,12/31/19 0:10
31428300000000,257944,435308,12/31/19 2:05
31504200000000,145311850,494644,12/31/19 23:10
31463900000000,129017444,592609,12/31/19 11:58
31492900000000,129233230,994136,12/31/19 20:01
31491700000000,77673254,439508,12/31/19 19:42
31228400000000,45870322,261935,12/28/19 18:33
31210100000000,82436100,224931,12/28/19 13:27
31243900000000,135054321,582460,12/28/19 22:51
31245800000000,107921853,79449,12/28/19 23:22
31220200000000,61556313,644341,12/28/19 16:16
31215000000000,75323966,957758,12/28/19 14:49
31170200000000,7333722,374051,12/28/19 2:23
31081500000000,135251611,713487,12/27/19 1:45
31156300000000,61556313,301536,12/27/19 22:31
31107300000000,195863746,396110,12/27/19 8:55
31140600000000,57934775,606474,12/27/19 18:09
31115100000000,36453588,10517,12/27/19 11:04
31125200000000,177799283,356352,12/27/19 13:53
31115800000000,89944560,999746,12/27/19 11:17
31382000000000,82060005,548263,12/30/19 13:13
31338700000000,15402452,781461,12/30/19 1:10
31416500000000,147941492,659328,12/30/19 22:48
31366200000000,59460083,846319,12/30/19 8:50
31363100000000,104291811,15855,12/30/19 7:58
31337900000000,147941492,243905,12/30/19 0:57
31392800000000,40959403,592609,12/30/19 16:13
31402300000000,93949912,276990,12/30/19 18:50
31364100000000,201600821,120732,12/30/19 8:14
31310100000000,171994102,21421,12/29/19 17:14
31256200000000,195839211,233016,12/29/19 2:16
31311100000000,168334632,155017,12/29/19 17:31
31253100000000,61556313,546400,12/29/19 1:24
31313200000000,61556313,733234,12/29/19 18:06
31271300000000,147906073,26803,12/29/19 6:27
31328500000000,87820327,530957,12/29/19 22:22
31248200000000,59472057,471406,12/29/19 0:04
31389900000000,149828485,246642,12/30/19 15:25
31335700000000,38015541,244650,12/30/19 0:21
31339100000000,145236330,130152,12/30/19 1:17
31364100000000,61556313,496137,12/30/19 8:15
31370600000000,195868572,870483,12/30/19 10:02
31399200000000,69379481,87084,12/30/19 17:59
31415800000000,111405200,669907,12/30/19 22:36
31338100000000,115712279,640043,12/30/19 1:02
31390300000000,98705037,66783,12/30/19 15:32
31366500000000,107921853,574687,12/30/19 8:55
31287300000000,65883234,242027,12/29/19 10:55
31283200000000,164062377,309740,12/29/19 9:46
31328300000000,62650477,138220,12/29/19 22:17
31252900000000,77529949,146447,12/29/19 1:21
31331700000000,163148460,10552,12/29/19 23:14
31293300000000,54615708,796364,12/29/19 12:34
31285600000000,130185807,763314,12/29/19 10:26
31319100000000,10287,225296,12/29/19 19:44
31249700000000,96757689,316177,12/29/19 0:28
31322300000000,10206302,69473,12/29/19 20:38
31311800000000,86572154,219611,12/29/19 17:42
31325000000000,131438538,405899,12/29/19 21:22
31108400000000,1007013,940553,12/27/19 9:12
31108000000000,17429452,744469,12/27/19 9:06
31147200000000,120705516,254444,12/27/19 19:59
31117900000000,115725303,235179,12/27/19 11:51
31079200000000,81190174,463337,12/27/19 1:06
31142100000000,5255815,29177,12/27/19 18:34
31114800000000,95446709,131282,12/27/19 11:00
31102400000000,15961547,296629,12/27/19 7:33
31117000000000,86446335,953266,12/27/19 11:37
31131900000000,99512635,533738,12/27/19 15:45
31107100000000,199250286,818287,12/27/19 8:51
31153600000000,129915157,361541,12/27/19 21:46
31140200000000,60785640,924499,12/27/19 18:03
31502500000000,9466594,92968,12/31/19 22:42
31464500000000,147941492,969084,12/31/19 12:08
31428800000000,147941492,861959,12/31/19 2:13
31502400000000,45348627,917274,12/31/19 22:39
31474500000000,140511903,909799,12/31/19 14:55
31428100000000,66861410,205292,12/31/19 2:01
31469000000000,108071059,936390,12/31/19 13:24
31475100000000,10287,807441,12/31/19 15:05
31162300000000,23374993,915048,12/28/19 0:12
31219100000000,146952861,762935,12/28/19 15:58
31193900000000,171496968,968579,12/28/19 8:58
31225800000000,61556313,615703,12/28/19 17:50
31215500000000,26167337,704393,12/28/19 14:58
31245000000000,132834615,971837,12/28/19 23:09
31136900000000,54593721,691742,12/27/19 17:08
31080400000000,54472231,947404,12/27/19 1:26
31160200000000,15961547,415748,12/27/19 23:36
31154700000000,16174997,619155,12/27/19 22:04
31146600000000,147115161,571973,12/27/19 19:50
31135700000000,129926373,399495,12/27/19 16:47
31128400000000,163014475,461784,12/27/19 14:46
31114900000000,533943,112706,12/27/19 11:01
31130000000000,152973978,177398,12/27/19 15:13
31490800000000,9374147,30693,12/31/19 19:26
31486900000000,134972697,190522,12/31/19 18:20
31457200000000,17030485,363691,12/31/19 10:06
31464300000000,112442101,508484,12/31/19 12:04
31458300000000,91716487,802231,12/31/19 10:25
31464500000000,61556313,653043,12/31/19 12:08
31428200000000,153457422,205292,12/31/19 2:03
31218500000000,35925244,68925,12/28/19 15:48
31206600000000,147941492,108140,12/28/19 12:30
31216000000000,162566691,704393,12/28/19 15:07
31235300000000,51831798,406176,12/28/19 20:27
31225500000000,130920107,228956,12/28/19 17:44
31243000000000,160397513,18942,12/28/19 22:35
31229200000000,96757689,107268,12/28/19 18:46
31293100000000,57638278,486267,12/29/19 12:32
31324500000000,151371857,156188,12/29/19 21:14
31313600000000,26974701,78835,12/29/19 18:14
31257300000000,141606045,73729,12/29/19 2:34
31286000000000,92566917,120298,12/29/19 10:33
31297400000000,147941492,895700,12/29/19 13:43
31291800000000,45870095,54823,12/29/19 12:10
31305100000000,109829378,912538,12/29/19 15:51
31303900000000,65500189,10050,12/29/19 15:31
31413400000000,32688409,77729,12/30/19 21:56
31414900000000,10498480,45251,12/30/19 22:20
31393400000000,75218433,19569,12/30/19 16:23
31335800000000,3678201,471406,12/30/19 0:24
31342200000000,156498720,221354,12/30/19 2:09
31410200000000,40263847,89337,12/30/19 21:03
31415700000000,3160808,307597,12/30/19 22:35
31408800000000,15961547,634956,12/30/19 20:39
31366900000000,137560406,418411,12/30/19 9:01
31411400000000,211976629,108172,12/30/19 21:23
31334700000000,76372898,764315,12/30/19 0:05
31379900000000,182891194,88105,12/30/19 12:38
31330800000000,180482426,741764,12/29/19 23:00
31295400000000,30101998,929767,12/29/19 13:10
31331900000000,58530722,731791,12/29/19 23:18
31296400000000,129924096,137999,12/29/19 13:27
31316500000000,6778676,181076,12/29/19 19:02
31297400000000,43412276,882841,12/29/19 13:42
31308900000000,147941492,445380,12/29/19 16:55
31320300000000,39938958,566629,12/29/19 20:04
31326800000000,73654185,954952,12/29/19 21:53
31086300000000,64917141,490173,12/27/19 3:05
31110200000000,191738793,93595,12/27/19 9:43
31075200000000,106025589,15416,12/27/19 0:00
31077800000000,49802667,120614,12/27/19 0:43
31083400000000,89768730,158653,12/27/19 2:16
31151700000000,182869608,201372,12/27/19 21:15
31484500000000,147941492,135179,12/31/19 17:42
31456700000000,141003148,363691,12/31/19 9:59
31459200000000,43719124,10518,12/31/19 10:40
31462000000000,61556313,653043,12/31/19 11:26
31434500000000,183667466,486035,12/31/19 3:48
31497200000000,61556313,910367,12/31/19 21:13
31485700000000,161172004,305182,12/31/19 18:01
31481900000000,169105108,469109,12/31/19 16:57
31490300000000,68986766,948848,12/31/19 19:18
31453000000000,6285560,656796,12/31/19 8:56
31487100000000,61556313,882841,12/31/19 18:24
31427300000000,52934282,935235,12/31/19 1:48
31421000000000,201015462,915048,12/31/19 0:02
31247800000000,61556313,228567,12/28/19 23:56
31220500000000,100029879,940263,12/28/19 16:21
31227700000000,198884188,567063,12/28/19 18:21
31207500000000,153966647,36027,12/28/19 12:44
31226700000000,15618985,867146,12/28/19 18:05
31166600000000,147941492,14947,12/28/19 1:23
31236900000000,161969454,890240,12/28/19 20:54
31292300000000,43412276,13688,12/29/19 12:19
31266200000000,145824102,42512,12/29/19 5:02
31303900000000,131669646,851921,12/29/19 15:31
31307700000000,147941492,890994,12/29/19 16:35
31300900000000,67364842,946628,12/29/19 14:41
31325200000000,33515430,941229,12/29/19 21:27
31256600000000,151184191,50967,12/29/19 2:22
31248600000000,77581273,222573,12/29/19 0:10
31283500000000,199321091,749238,12/29/19 9:51
31306900000000,156563362,428760,12/29/19 16:22
31419700000000,2290005,257263,12/30/19 23:42
31334700000000,6072241,215905,12/30/19 0:04
31407100000000,28091290,700180,12/30/19 20:11
31412700000000,109823168,226635,12/30/19 21:44
31382000000000,29979455,548263,12/30/19 13:13
31359500000000,40178158,788421,12/30/19 6:59
31407000000000,123823617,34242,12/30/19 20:09
31078100000000,81853031,112656,12/27/19 0:47
31078600000000,50968453,632943,12/27/19 0:56
31124700000000,78509316,239290,12/27/19 13:44
31088900000000,121727827,131374,12/27/19 3:48
31082100000000,73834330,199691,12/27/19 1:55
31150700000000,6757784,726256,12/27/19 20:57
31128200000000,50658851,979593,12/27/19 14:42
31487400000000,154074176,768287,12/31/19 18:30
31478000000000,201520677,946628,12/31/19 15:53
31459300000000,17842027,56418,12/31/19 10:41
31494600000000,163301207,52204,12/31/19 20:29
31452800000000,162551899,249091,12/31/19 8:52
31200300000000,147941492,630734,12/28/19 10:44
31201300000000,22884785,556867,12/28/19 11:02
31217700000000,149461762,747482,12/28/19 15:34
31170300000000,101573592,374051,12/28/19 2:24
31481500000000,145000395,843504,12/31/19 16:52
31433900000000,12995084,277957,12/31/19 3:38
31467500000000,115725367,605530,12/31/19 12:58
31422900000000,28164228,120755,12/31/19 0:35
31216800000000,95745694,702841,12/28/19 15:20
31170300000000,147941492,102615,12/28/19 2:25
31211100000000,45836171,687180,12/28/19 13:45
31196100000000,165981434,621530,12/28/19 9:34
31207100000000,145777302,107406,12/28/19 12:38
31193300000000,70518770,314200,12/28/19 8:48
31191200000000,118949585,697734,12/28/19 8:13
31195400000000,61556313,511439,12/28/19 9:23
31207600000000,61556313,93913,12/28/19 12:46
31247500000000,171994102,460369,12/28/19 23:52
31134000000000,2153811,794856,12/27/19 16:20
31109500000000,66385741,722632,12/27/19 9:32
31128000000000,208860729,88062,12/27/19 14:40
31103400000000,40392768,226657,12/27/19 7:49
31133700000000,54615708,176845,12/27/19 16:15
31133100000000,135801807,954952,12/27/19 16:05
31289700000000,54615708,330690,12/29/19 11:34
31311800000000,74542442,695005,12/29/19 17:44
31328800000000,57189823,630933,12/29/19 22:27
31307000000000,61556313,471609,12/29/19 16:23
31416900000000,89889524,835983,12/30/19 22:55
31419700000000,91087923,612315,12/30/19 23:41
31411000000000,201537057,873801,12/30/19 21:16
31373400000000,143281052,799445,12/30/19 10:49
31324900000000,135033681,34120,12/29/19 21:21
31331300000000,175697852,444011,12/29/19 23:07
31250600000000,162255156,292824,12/29/19 0:43
31255700000000,141606045,224267,12/29/19 2:07
31302100000000,30988921,443822,12/29/19 15:01
31329600000000,72569544,83779,12/29/19 22:40
31289500000000,28252403,729473,12/29/19 11:32
31300200000000,3937614,10322,12/29/19 14:30
31248400000000,48125852,571689,12/29/19 0:06
31293800000000,195001718,66524,12/29/19 12:42
31485000000000,171700704,99401,12/31/19 17:50
31465300000000,147941492,813674,12/31/19 12:22
31502500000000,49084092,71328,12/31/19 22:41
31454000000000,12669187,426952,12/31/19 9:12
31422500000000,26167337,588007,12/31/19 0:27
31443400000000,61556313,204525,12/31/19 6:16
31470000000000,29979455,338771,12/31/19 13:40
31204400000000,191730576,281139,12/28/19 11:54
31217900000000,61556313,258797,12/28/19 15:38
31163000000000,83603234,173658,12/28/19 0:23
31153500000000,28225599,932791,12/27/19 21:44
31160400000000,183068,788836,12/27/19 23:40
31376700000000,13842071,507657,12/30/19 11:45
31342100000000,64922680,641458,12/30/19 2:07
31410800000000,19051942,619590,12/30/19 21:12
31363700000000,33515430,43026,12/30/19 8:08
31398000000000,143807327,989555,12/30/19 17:39
31335200000000,50972539,924714,12/30/19 0:12
31416200000000,93363519,867317,12/30/19 22:43
31315500000000,153849290,16666,12/29/19 18:44
31250200000000,59255767,497779,12/29/19 0:37
31315700000000,4937640,240288,12/29/19 18:48
31267700000000,135026031,882588,12/29/19 5:28
31252900000000,117069243,92497,12/29/19 1:21
31450500000000,10557,245165,12/31/19 8:14
31447900000000,43859773,241982,12/31/19 7:32
31486300000000,22886785,543036,12/31/19 18:11
31457300000000,43855786,229062,12/31/19 10:07
31427800000000,135005836,22059,12/31/19 1:57
31422900000000,68766530,120755,12/31/19 0:35
31440300000000,38143850,262227,12/31/19 5:25
31489100000000,61556313,14849,12/31/19 18:58
31492200000000,42038063,517994,12/31/19 19:49
31219800000000,126422333,786767,12/28/19 16:10
31163000000000,116348362,870607,12/28/19 0:23
31243900000000,127663171,582460,12/28/19 22:51
31203700000000,15049185,11431,12/28/19 11:42
31201600000000,57189823,755644,12/28/19 11:05
31231400000000,61556313,77819,12/28/19 19:23
31212000000000,54766203,549577,12/28/19 14:00
31242600000000,49950548,51246,12/28/19 22:29
31239300000000,151146454,534907,12/28/19 21:34
31196400000000,138810304,946628,12/28/19 9:39
31159900000000,192608876,177163,12/27/19 23:32
31119400000000,190982081,558390,12/27/19 12:16
31142700000000,61556313,454140,12/27/19 18:44
31153200000000,6890811,985306,12/27/19 21:40
31372700000000,91799978,247137,12/30/19 10:38
31365400000000,177500431,19206,12/30/19 8:36
31359200000000,65885656,232381,12/30/19 6:52
31336300000000,13448324,81780,12/30/19 0:31
31339000000000,72568210,130152,12/30/19 1:16
31363300000000,91799978,386514,12/30/19 8:01
31417700000000,130099246,847383,12/30/19 23:08
31338700000000,132716330,781461,12/30/19 1:10
31348800000000,112442162,538845,12/30/19 3:59
31334500000000,147941492,45251,12/30/19 0:01
31404400000000,9029100,138257,12/30/19 19:27
31372300000000,4149345,551680,12/30/19 10:31
31350300000000,172185419,261510,12/30/19 4:25
31338400000000,210107915,470629,12/30/19 1:07
31296700000000,121384006,572511,12/29/19 13:31
31320200000000,50658851,274400,12/29/19 20:02
31310600000000,7595687,630515,12/29/19 17:23
31300100000000,71231490,782599,12/29/19 14:28
31249400000000,98548083,821666,12/29/19 0:24
31298100000000,163786659,606174,12/29/19 13:54
31307200000000,3966161,524257,12/29/19 16:26
31326500000000,120337397,949204,12/29/19 21:48
31500700000000,53261447,122949,12/31/19 22:11
31497900000000,171496968,785308,12/31/19 21:24
31468700000000,121384006,201929,12/31/19 13:18
31472000000000,61556313,970494,12/31/19 14:13
31502100000000,109581935,901180,12/31/19 22:35
31506600000000,147941492,750120,12/31/19 23:49
31499700000000,54615708,320338,12/31/19 21:54
31454700000000,28091082,83146,12/31/19 9:24
31496700000000,131393410,263139,12/31/19 21:04
31465200000000,140613509,251434,12/31/19 12:20
31236700000000,76314118,75939,12/28/19 20:51
31175200000000,118548742,440715,12/28/19 3:46
31240900000000,58530722,647998,12/28/19 22:01
31211700000000,173186657,654820,12/28/19 13:55
31224700000000,61556313,585835,12/28/19 17:32
31239600000000,95035833,267570,12/28/19 21:40
31221000000000,64113118,899453,12/28/19 16:30
31159500000000,76473021,320808,12/27/19 23:24
31138200000000,10536,672345,12/27/19 17:29
31156000000000,42472,740844,12/27/19 22:27
31161400000000,61747656,273717,12/27/19 23:57
31121400000000,35582959,905086,12/27/19 12:49
31118600000000,147941492,743640,12/27/19 12:02
31485300000000,159643874,196050,12/31/19 17:55
31462800000000,115150728,536863,12/31/19 11:40
31491500000000,61556313,312421,12/31/19 19:38
31481700000000,165307278,431777,12/31/19 16:55
31465200000000,64111812,487812,12/31/19 12:19
31452400000000,42578,55006,12/31/19 8:47
31246600000000,132655835,643710,12/28/19 23:36
31203800000000,135026031,638190,12/28/19 11:43
31240600000000,64909692,91140,12/28/19 21:57
31231600000000,9208160,867930,12/28/19 19:27
31166400000000,171554188,487475,12/28/19 1:19
31227700000000,173489355,567063,12/28/19 18:21
31222800000000,183462487,312856,12/28/19 17:00
31201900000000,641249,556867,12/28/19 11:11
31113300000000,180115540,93595,12/27/19 10:34
31121400000000,51487211,905086,12/27/19 12:49
31094100000000,12466792,645792,12/27/19 5:14
31112400000000,156883302,198978,12/27/19 10:19
31160000000000,107921853,219165,12/27/19 23:32
31158600000000,23750501,946866,12/27/19 23:09
31136100000000,169216836,137999,12/27/19 16:55
31370100000000,73654185,11461,12/30/19 9:55
31411700000000,14184981,32594,12/30/19 21:29
31407700000000,141025402,780519,12/30/19 20:21
31417800000000,116462865,506865,12/30/19 23:09
31331200000000,147941492,108140,12/29/19 23:06
31294900000000,61556313,204525,12/29/19 13:02
31255300000000,134391617,16804,12/29/19 2:01
31285200000000,115725491,288563,12/29/19 10:20
31267700000000,54593630,882588,12/29/19 5:29
31288800000000,58724408,224331,12/29/19 11:20
31319200000000,96757713,404867,12/29/19 19:47
31330500000000,147941492,743873,12/29/19 22:55
31332900000000,133520049,555270,12/29/19 23:34
31309000000000,99833363,799301,12/29/19 16:57
31328800000000,50969592,303042,12/29/19 22:26
31306600000000,76667991,786767,12/29/19 16:15
31250400000000,97168062,905145,12/29/19 0:40
31301900000000,61359433,247226,12/29/19 14:58
31324700000000,10233884,231608,12/29/19 21:18
31322900000000,92566917,269526,12/29/19 20:48
31328500000000,191989172,17787,12/29/19 22:21
31305600000000,78375612,839022,12/29/19 15:59
31325900000000,9914371,148176,12/29/19 21:38
31487700000000,211245313,740589,12/31/19 18:35
31433700000000,91242967,431915,12/31/19 3:34
31473000000000,189004893,76935,12/31/19 14:30
31497100000000,76372898,640705,12/31/19 21:11
31503500000000,140266,235744,12/31/19 22:58
31487500000000,140962220,965988,12/31/19 18:30
31468800000000,51554265,632142,12/31/19 13:20
31433000000000,195855747,440975,12/31/19 3:22
31502600000000,167097983,475830,12/31/19 22:43
31243900000000,26432438,582460,12/28/19 22:51
31173400000000,129917020,15804,12/28/19 3:16
31231200000000,2333620,286512,12/28/19 19:20
31211300000000,11241526,218409,12/28/19 13:48
31211200000000,162563619,791697,12/28/19 13:47
31201900000000,8566282,556867,12/28/19 11:11
31203600000000,122218940,23231,12/28/19 11:39
31391600000000,147941492,882841,12/30/19 15:52
31369000000000,85965780,505111,12/30/19 9:37
31382000000000,26971929,548263,12/30/19 13:13
31364700000000,147941492,523085,12/30/19 8:24
31379800000000,107921853,580241,12/30/19 12:37
31392000000000,196244299,517038,12/30/19 16:00
31389600000000,22069582,396861,12/30/19 15:20
31157600000000,47415942,853497,12/27/19 22:53
31137100000000,142360582,912538,12/27/19 17:11
31135700000000,32736674,399495,12/27/19 16:47
31126500000000,117946135,816914,12/27/19 14:14
31116800000000,171663714,539685,12/27/19 11:33
31120400000000,1122108,231770,12/27/19 12:33
31131000000000,118138969,544755,12/27/19 15:30
31145600000000,63000976,187609,12/27/19 19:33
31103400000000,122243548,226657,12/27/19 7:49
31486400000000,90335733,480105,12/31/19 18:13
31420900000000,21533756,846319,12/31/19 0:01
31457800000000,75622223,606202,12/31/19 10:16
31473300000000,2153811,228012,12/31/19 14:35
31470600000000,132655529,11279,12/31/19 13:49
31506200000000,74294441,900246,12/31/19 23:43
31421000000000,72569544,154658,12/31/19 0:03
31474500000000,147941492,666005,12/31/19 14:54
31506900000000,131669693,896721,12/31/19 23:54
31163100000000,140927028,316848,12/28/19 0:25
31202900000000,45292215,322034,12/28/19 11:29
31215200000000,147941492,257446,12/28/19 14:53
31213500000000,10402,77819,12/28/19 14:24
31213000000000,64394353,406176,12/28/19 14:17
31214600000000,85965780,236854,12/28/19 14:43
31195900000000,171496968,719574,12/28/19 9:32
31207500000000,147941492,10180,12/28/19 12:45
31229800000000,79694639,242979,12/28/19 18:56
31247700000000,182861158,954796,12/28/19 23:55
31244300000000,161929554,632075,12/28/19 22:58
31415100000000,61556313,566099,12/30/19 22:24
31413500000000,169201637,680118,12/30/19 21:57
31392800000000,40528055,592609,12/30/19 16:13
31343300000000,9837716,261406,12/30/19 2:28
31417300000000,9372692,922366,12/30/19 23:01
31403500000000,57605508,159825,12/30/19 19:11
31390300000000,45331410,66783,12/30/19 15:32
31344200000000,89768730,753553,12/30/19 2:42
31249400000000,19761496,747529,12/29/19 0:22
31285500000000,193455791,914235,12/29/19 10:25
31280400000000,171956372,636331,12/29/19 8:59
31317500000000,16175315,220350,12/29/19 19:17
31324500000000,48685076,156188,12/29/19 21:14
31302500000000,112904482,236098,12/29/19 15:08
31297600000000,33542566,93590,12/29/19 13:47
31324000000000,141003071,759264,12/29/19 21:06
31253700000000,61556313,70589,12/29/19 1:34
31328400000000,34229630,274074,12/29/19 22:20
31250800000000,722132,802500,12/29/19 0:47
31127600000000,98793120,387309,12/27/19 14:33
31119000000000,25924280,585707,12/27/19 12:09
31146500000000,1041321,163928,12/27/19 19:47
31112800000000,54766203,405127,12/27/19 10:26
31302500000000,78509316,251793,12/29/19 15:07
31250900000000,154074176,295915,12/29/19 0:48
31329600000000,19068115,662774,12/29/19 22:40
31290600000000,10891360,568795,12/29/19 11:49
31327700000000,129916443,890634,12/29/19 22:08
31331300000000,54615708,13164,12/29/19 23:07
31311800000000,64394353,695005,12/29/19 17:44
31466800000000,11238223,86853,12/31/19 12:46
31506200000000,14646941,900246,12/31/19 23:43
31507000000000,105953765,943500,12/31/19 23:57
31422200000000,65926726,778104,12/31/19 0:23
31485800000000,161176938,831655,12/31/19 18:02
31423000000000,42413290,785199,12/31/19 0:36
31193300000000,52440733,314200,12/28/19 8:48
31201300000000,8566282,556867,12/28/19 11:02
31221000000000,157976199,899453,12/28/19 16:30
31233900000000,88487045,535046,12/28/19 20:04
31335800000000,60867098,471406,12/30/19 0:24
31389500000000,64111812,98177,12/30/19 15:17
31400100000000,63364240,955232,12/30/19 18:14
31335000000000,51960315,634318,12/30/19 0:09
31380400000000,195870297,956267,12/30/19 12:47
31410500000000,161578076,680118,12/30/19 21:09
31375900000000,109755022,915919,12/30/19 11:31
31380900000000,111697121,516731,12/30/19 12:55
31405500000000,7595687,563130,12/30/19 19:45
31408600000000,31733346,86853,12/30/19 20:36
31336900000000,69407570,246430,12/30/19 0:41
31151100000000,195859506,772370,12/27/19 21:05
31117000000000,84711731,953266,12/27/19 11:37
31114800000000,96757689,14126,12/27/19 10:59
31125100000000,34910509,530390,12/27/19 13:52
31154000000000,631546,879256,12/27/19 21:54
31324500000000,64394353,156188,12/29/19 21:14
31282500000000,163328401,922187,12/29/19 9:35
31313300000000,54593928,158293,12/29/19 18:08
31253300000000,130118178,702906,12/29/19 1:28
31463000000000,17594493,347165,12/31/19 11:42
31469700000000,135041637,491799,12/31/19 13:35
31460500000000,102293507,238955,12/31/19 11:01
31467300000000,153294173,130506,12/31/19 12:55
31422100000000,8528033,914414,12/31/19 0:21
31485200000000,97950862,543036,12/31/19 17:53
31199400000000,77514575,976357,12/28/19 10:29
31234400000000,53427888,75939,12/28/19 20:13
31247700000000,65885656,954796,12/28/19 23:55
31226700000000,84646493,72578,12/28/19 18:05
31213100000000,67099682,320239,12/28/19 14:17
31191200000000,131198971,697734,12/28/19 8:13
31230000000000,65885656,256846,12/28/19 18:59
31225600000000,22502375,531379,12/28/19 17:46
31486900000000,191429248,120406,12/31/19 18:22
31421600000000,199501409,193209,12/31/19 0:13
31484300000000,127249066,136518,12/31/19 17:37
31475700000000,122566721,54302,12/31/19 15:15
31166100000000,104589926,625549,12/28/19 1:14
31243900000000,16687218,582460,12/28/19 22:51
31212500000000,153715596,989555,12/28/19 14:08
31233200000000,35589275,692413,12/28/19 19:53
31239600000000,203737155,750810,12/28/19 21:39
